1, swamp, biomesoplenty:bayou, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
1638, ocean, minecraft:ocean, MONSTER, alexsmobs:farseer,0,1,1
1639, forest, minecraft:old_growth_birch_forest, MONSTER, alexsmobs:farseer,0,1,1
1640, taiga, minecraft:old_growth_pine_taiga, MONSTER, alexsmobs:farseer,0,1,1
1641, taiga, minecraft:old_growth_spruce_taiga, MONSTER, alexsmobs:farseer,0,1,1
1642, plains, minecraft:plains, MONSTER, alexsmobs:farseer,0,1,1
1643, river, minecraft:river, MONSTER, alexsmobs:farseer,0,1,1
1644, savanna, minecraft:savanna, MONSTER, alexsmobs:farseer,0,1,1
1645, savanna, minecraft:savanna_plateau, MONSTER, alexsmobs:farseer,0,1,1
1646, the_end, minecraft:small_end_islands, MONSTER, alexsmobs:farseer,0,1,1
1647, beach, minecraft:snowy_beach, MONSTER, alexsmobs:farseer,0,1,1
1648, icy, minecraft:snowy_plains, MONSTER, alexsmobs:farseer,0,1,1
1649, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:farseer,0,1,1
1650, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:farseer,0,1,1
1651, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:farseer,0,1,1
1652, jungle, minecraft:sparse_jungle, MONSTER, alexsmobs:farseer,0,1,1
1653, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:farseer,0,1,1
1654, none, minecraft:stony_shore, MONSTER, alexsmobs:farseer,0,1,1
1655, none, minecraft:sunflower_plains, MONSTER, alexsmobs:farseer,0,1,1
1656, swamp, minecraft:swamp, MONSTER, alexsmobs:farseer,0,1,1
1657, taiga, minecraft:taiga, MONSTER, alexsmobs:farseer,0,1,1
1658, the_end, minecraft:the_end, MONSTER, alexsmobs:farseer,0,1,1
1659, none, minecraft:the_void, MONSTER, alexsmobs:farseer,0,1,1
1660, ocean, minecraft:warm_ocean, MONSTER, alexsmobs:farseer,0,1,1
1661, nether, minecraft:warped_forest, MONSTER, alexsmobs:farseer,0,1,1
1662, none, minecraft:windswept_forest, MONSTER, alexsmobs:farseer,0,1,1
1663, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:farseer,0,1,1
1664, none, minecraft:windswept_hills, MONSTER, alexsmobs:farseer,0,1,1
1665, savanna, minecraft:windswept_savanna, MONSTER, alexsmobs:farseer,0,1,1
1666, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:farseer,0,1,1
1667, none, quark:glimmering_weald, MONSTER, alexsmobs:farseer,0,1,1
1668, forest, regions_unexplored:alpha_grove, MONSTER, alexsmobs:farseer,0,1,1
1669, none, regions_unexplored:ancient_delta, MONSTER, alexsmobs:farseer,0,1,1
1670, extreme_hills, regions_unexplored:arid_mountains, MONSTER, alexsmobs:farseer,0,1,1
1671, none, regions_unexplored:ashen_woodland, MONSTER, alexsmobs:farseer,0,1,1
1672, forest, regions_unexplored:autumnal_maple_forest, MONSTER, alexsmobs:farseer,0,1,1
1673, forest, regions_unexplored:bamboo_forest, MONSTER, alexsmobs:farseer,0,1,1
1674, savanna, regions_unexplored:baobab_savanna, MONSTER, alexsmobs:farseer,0,1,1
1675, none, regions_unexplored:barley_fields, MONSTER, alexsmobs:farseer,0,1,1
1676, swamp, regions_unexplored:bayou, MONSTER, alexsmobs:farseer,0,1,1
1677, none, regions_unexplored:bioshroom_caves, MONSTER, alexsmobs:farseer,0,1,1
1678, nether, regions_unexplored:blackstone_basin, MONSTER, alexsmobs:farseer,0,1,1
1679, taiga, regions_unexplored:blackwood_taiga, MONSTER, alexsmobs:farseer,0,1,1
1680, taiga, regions_unexplored:boreal_taiga, MONSTER, alexsmobs:farseer,0,1,1
1681, none, regions_unexplored:chalk_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1682, none, regions_unexplored:clover_plains, MONSTER, alexsmobs:farseer,0,1,1
1683, icy, regions_unexplored:cold_boreal_taiga, MONSTER, alexsmobs:farseer,0,1,1
1684, none, regions_unexplored:cold_deciduous_forest, MONSTER, alexsmobs:farseer,0,1,1
1685, river, regions_unexplored:cold_river, MONSTER, alexsmobs:farseer,0,1,1
1686, forest, regions_unexplored:deciduous_forest, MONSTER, alexsmobs:farseer,0,1,1
1687, savanna, regions_unexplored:dry_bushland, MONSTER, alexsmobs:farseer,0,1,1
1688, jungle, regions_unexplored:eucalyptus_forest, MONSTER, alexsmobs:farseer,0,1,1
1689, swamp, regions_unexplored:fen, MONSTER, alexsmobs:farseer,0,1,1
1690, none, regions_unexplored:flower_fields, MONSTER, alexsmobs:farseer,0,1,1
1691, none, regions_unexplored:frozen_pine_taiga, MONSTER, alexsmobs:farseer,0,1,1
1692, icy, regions_unexplored:frozen_tundra, MONSTER, alexsmobs:farseer,0,1,1
1693, swamp, regions_unexplored:fungal_fen, MONSTER, alexsmobs:farseer,0,1,1
1694, nether, regions_unexplored:glistering_meadow, MONSTER, alexsmobs:farseer,0,1,1
1695, taiga, regions_unexplored:golden_boreal_taiga, MONSTER, alexsmobs:farseer,0,1,1
1696, plains, regions_unexplored:grassland, MONSTER, alexsmobs:farseer,0,1,1
1697, beach, regions_unexplored:grassy_beach, MONSTER, alexsmobs:farseer,0,1,1
1698, beach, regions_unexplored:gravel_beach, MONSTER, alexsmobs:farseer,0,1,1
1699, plains, regions_unexplored:highland_fields, MONSTER, alexsmobs:farseer,0,1,1
1700, ocean, regions_unexplored:hyacinth_deeps, MONSTER, alexsmobs:farseer,0,1,1
1701, extreme_hills, regions_unexplored:icy_heights, MONSTER, alexsmobs:farseer,0,1,1
1702, nether, regions_unexplored:infernal_holt, MONSTER, alexsmobs:farseer,0,1,1
1703, desert, regions_unexplored:joshua_desert, MONSTER, alexsmobs:farseer,0,1,1
1704, forest, regions_unexplored:magnolia_woodland, MONSTER, alexsmobs:farseer,0,1,1
1705, forest, regions_unexplored:maple_forest, MONSTER, alexsmobs:farseer,0,1,1
1706, swamp, regions_unexplored:marsh, MONSTER, alexsmobs:farseer,0,1,1
1707, forest, regions_unexplored:mauve_hills, MONSTER, alexsmobs:farseer,0,1,1
1708, extreme_hills, regions_unexplored:mountains, MONSTER, alexsmobs:farseer,0,1,1
1709, river, regions_unexplored:muddy_river, MONSTER, alexsmobs:farseer,0,1,1
1710, nether, regions_unexplored:mycotoxic_undergrowth, MONSTER, alexsmobs:farseer,0,1,1
1711, swamp, regions_unexplored:old_growth_bayou, MONSTER, alexsmobs:farseer,0,1,1
1712, forest, regions_unexplored:orchard, MONSTER, alexsmobs:farseer,0,1,1
1713, none, regions_unexplored:outback, MONSTER, alexsmobs:farseer,0,1,1
1714, none, regions_unexplored:pine_slopes, MONSTER, alexsmobs:farseer,0,1,1
1715, taiga, regions_unexplored:pine_taiga, MONSTER, alexsmobs:farseer,0,1,1
1716, none, regions_unexplored:poppy_fields, MONSTER, alexsmobs:farseer,0,1,1
1717, plains, regions_unexplored:prairie, MONSTER, alexsmobs:farseer,0,1,1
1718, none, regions_unexplored:prismachasm, MONSTER, alexsmobs:farseer,0,1,1
1719, none, regions_unexplored:pumpkin_fields, MONSTER, alexsmobs:farseer,0,1,1
1720, jungle, regions_unexplored:rainforest, MONSTER, alexsmobs:farseer,0,1,1
1721, nether, regions_unexplored:redstone_abyss, MONSTER, alexsmobs:farseer,0,1,1
1722, none, regions_unexplored:redstone_caves, MONSTER, alexsmobs:farseer,0,1,1
1723, taiga, regions_unexplored:redwoods, MONSTER, alexsmobs:farseer,0,1,1
1724, plains, regions_unexplored:rocky_meadow, MONSTER, alexsmobs:farseer,0,1,1
1725, ocean, regions_unexplored:rocky_reef, MONSTER, alexsmobs:farseer,0,1,1
1726, none, regions_unexplored:saguaro_desert, MONSTER, alexsmobs:farseer,0,1,1
1727, none, regions_unexplored:scorching_caves, MONSTER, alexsmobs:farseer,0,1,1
1728, none, regions_unexplored:shrubland, MONSTER, alexsmobs:farseer,0,1,1
1729, forest, regions_unexplored:silver_birch_forest, MONSTER, alexsmobs:farseer,0,1,1
1730, jungle, regions_unexplored:sparse_rainforest, MONSTER, alexsmobs:farseer,0,1,1
1731, taiga, regions_unexplored:sparse_redwoods, MONSTER, alexsmobs:farseer,0,1,1
1732, none, regions_unexplored:spires, MONSTER, alexsmobs:farseer,0,1,1
1733, savanna, regions_unexplored:steppe, MONSTER, alexsmobs:farseer,0,1,1
1734, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:farseer,0,1,1
1735, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1736, river, regions_unexplored:tropical_river, MONSTER, alexsmobs:farseer,0,1,1
1737, none, regions_unexplored:tropics, MONSTER, alexsmobs:farseer,0,1,1
1738, forest, regions_unexplored:willow_forest, MONSTER, alexsmobs:farseer,0,1,1
1739, none, spawn:ant_gardens, MONSTER, alexsmobs:farseer,0,1,1
1740, none, terrablender:deferred_placeholder, MONSTER, alexsmobs:farseer,0,1,1
1741, none, terralith:alpha_islands, MONSTER, alexsmobs:farseer,0,1,1
1742, none, terralith:alpha_islands_winter, MONSTER, alexsmobs:farseer,0,1,1
1743, none, terralith:alpine_highlands, MONSTER, alexsmobs:farseer,0,1,1
1744, jungle, terralith:amethyst_canyon, MONSTER, alexsmobs:farseer,0,1,1
1745, jungle, terralith:amethyst_rainforest, MONSTER, alexsmobs:farseer,0,1,1
1746, none, terralith:ancient_sands, MONSTER, alexsmobs:farseer,0,1,1
1747, none, terralith:arid_highlands, MONSTER, alexsmobs:farseer,0,1,1
1748, none, terralith:ashen_savanna, MONSTER, alexsmobs:farseer,0,1,1
1749, none, terralith:basalt_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1750, forest, terralith:birch_taiga, MONSTER, alexsmobs:farseer,0,1,1
1751, plains, terralith:blooming_plateau, MONSTER, alexsmobs:farseer,0,1,1
1752, none, terralith:blooming_valley, MONSTER, alexsmobs:farseer,0,1,1
1753, none, terralith:brushland, MONSTER, alexsmobs:farseer,0,1,1
1754, badlands, terralith:bryce_canyon, MONSTER, alexsmobs:farseer,0,1,1
1755, extreme_hills, terralith:caldera, MONSTER, alexsmobs:farseer,0,1,1
1756, none, terralith:cave/andesite_caves, MONSTER, alexsmobs:farseer,0,1,1
1757, none, terralith:cave/crystal_caves, MONSTER, alexsmobs:farseer,0,1,1
1758, none, terralith:cave/deep_caves, MONSTER, alexsmobs:farseer,0,1,1
1759, none, terralith:cave/desert_caves, MONSTER, alexsmobs:farseer,0,1,1
1760, none, terralith:cave/diorite_caves, MONSTER, alexsmobs:farseer,0,1,1
1761, none, terralith:cave/frostfire_caves, MONSTER, alexsmobs:farseer,0,1,1
1762, none, terralith:cave/fungal_caves, MONSTER, alexsmobs:farseer,0,1,1
1763, none, terralith:cave/granite_caves, MONSTER, alexsmobs:farseer,0,1,1
1764, none, terralith:cave/ice_caves, MONSTER, alexsmobs:farseer,0,1,1
1765, none, terralith:cave/infested_caves, MONSTER, alexsmobs:farseer,0,1,1
1766, none, terralith:cave/mantle_caves, MONSTER, alexsmobs:farseer,0,1,1
1767, none, terralith:cave/thermal_caves, MONSTER, alexsmobs:farseer,0,1,1
1768, none, terralith:cave/tuff_caves, MONSTER, alexsmobs:farseer,0,1,1
1769, none, terralith:cave/underground_jungle, MONSTER, alexsmobs:farseer,0,1,1
1770, forest, terralith:cloud_forest, MONSTER, alexsmobs:farseer,0,1,1
1771, none, terralith:cold_shrubland, MONSTER, alexsmobs:farseer,0,1,1
1772, none, terralith:desert_canyon, MONSTER, alexsmobs:farseer,0,1,1
1773, desert, terralith:desert_oasis, MONSTER, alexsmobs:farseer,0,1,1
1774, none, terralith:desert_spires, MONSTER, alexsmobs:farseer,0,1,1
1775, extreme_hills, terralith:emerald_peaks, MONSTER, alexsmobs:farseer,0,1,1
1776, forest, terralith:forested_highlands, MONSTER, alexsmobs:farseer,0,1,1
1777, savanna, terralith:fractured_savanna, MONSTER, alexsmobs:farseer,0,1,1
1778, none, terralith:frozen_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1779, none, terralith:glacial_chasm, MONSTER, alexsmobs:farseer,0,1,1
1780, none, terralith:granite_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1781, beach, terralith:gravel_beach, MONSTER, alexsmobs:farseer,0,1,1
1782, none, terralith:gravel_desert, MONSTER, alexsmobs:farseer,0,1,1
1783, none, terralith:haze_mountain, MONSTER, alexsmobs:farseer,0,1,1
1784, none, terralith:highlands, MONSTER, alexsmobs:farseer,0,1,1
1785, none, terralith:hot_shrubland, MONSTER, alexsmobs:farseer,0,1,1
1786, swamp, terralith:ice_marsh, MONSTER, alexsmobs:farseer,0,1,1
1787, jungle, terralith:jungle_mountains, MONSTER, alexsmobs:farseer,0,1,1
1788, forest, terralith:lavender_forest, MONSTER, alexsmobs:farseer,0,1,1
1789, forest, terralith:lavender_valley, MONSTER, alexsmobs:farseer,0,1,1
1790, none, terralith:lush_desert, MONSTER, alexsmobs:farseer,0,1,1
1791, forest, terralith:lush_valley, MONSTER, alexsmobs:farseer,0,1,1
1792, forest, terralith:moonlight_grove, MONSTER, alexsmobs:farseer,0,1,1
1793, forest, terralith:moonlight_valley, MONSTER, alexsmobs:farseer,0,1,1
1794, none, terralith:mountain_steppe, MONSTER, alexsmobs:farseer,0,1,1
1795, swamp, terralith:orchid_swamp, MONSTER, alexsmobs:farseer,0,1,1
1796, badlands, terralith:painted_mountains, MONSTER, alexsmobs:farseer,0,1,1
1797, none, terralith:red_oasis, MONSTER, alexsmobs:farseer,0,1,1
1798, jungle, terralith:rocky_jungle, MONSTER, alexsmobs:farseer,0,1,1
1799, extreme_hills, terralith:rocky_mountains, MONSTER, alexsmobs:farseer,0,1,1
1800, none, terralith:rocky_shrubland, MONSTER, alexsmobs:farseer,0,1,1
1801, forest, terralith:sakura_grove, MONSTER, alexsmobs:farseer,0,1,1
1802, forest, terralith:sakura_valley, MONSTER, alexsmobs:farseer,0,1,1
1803, desert, terralith:sandstone_valley, MONSTER, alexsmobs:farseer,0,1,1
1804, badlands, terralith:savanna_badlands, MONSTER, alexsmobs:farseer,0,1,1
1805, savanna, terralith:savanna_slopes, MONSTER, alexsmobs:farseer,0,1,1
1806, extreme_hills, terralith:scarlet_mountains, MONSTER, alexsmobs:farseer,0,1,1
1807, forest, terralith:shield, MONSTER, alexsmobs:farseer,0,1,1
1808, none, terralith:shield_clearing, MONSTER, alexsmobs:farseer,0,1,1
1809, none, terralith:shrubland, MONSTER, alexsmobs:farseer,0,1,1
1810, forest, terralith:siberian_grove, MONSTER, alexsmobs:farseer,0,1,1
1811, forest, terralith:siberian_taiga, MONSTER, alexsmobs:farseer,0,1,1
1812, none, terralith:skylands, MONSTER, alexsmobs:farseer,0,1,1
1813, none, terralith:skylands_autumn, MONSTER, alexsmobs:farseer,0,1,1
1814, none, terralith:skylands_spring, MONSTER, alexsmobs:farseer,0,1,1
1815, none, terralith:skylands_summer, MONSTER, alexsmobs:farseer,0,1,1
1816, none, terralith:skylands_winter, MONSTER, alexsmobs:farseer,0,1,1
1817, icy, terralith:snowy_badlands, MONSTER, alexsmobs:farseer,0,1,1
1818, forest, terralith:snowy_cherry_grove, MONSTER, alexsmobs:farseer,0,1,1
1819, forest, terralith:snowy_maple_forest, MONSTER, alexsmobs:farseer,0,1,1
1820, forest, terralith:snowy_shield, MONSTER, alexsmobs:farseer,0,1,1
1821, plains, terralith:steppe, MONSTER, alexsmobs:farseer,0,1,1
1822, none, terralith:stony_spires, MONSTER, alexsmobs:farseer,0,1,1
1823, forest, terralith:temperate_highlands, MONSTER, alexsmobs:farseer,0,1,1
1824, jungle, terralith:tropical_jungle, MONSTER, alexsmobs:farseer,0,1,1
1825, none, terralith:valley_clearing, MONSTER, alexsmobs:farseer,0,1,1
1826, none, terralith:volcanic_crater, MONSTER, alexsmobs:farseer,0,1,1
1827, extreme_hills, terralith:volcanic_peaks, MONSTER, alexsmobs:farseer,0,1,1
1828, river, terralith:warm_river, MONSTER, alexsmobs:farseer,0,1,1
1829, none, terralith:warped_mesa, MONSTER, alexsmobs:farseer,0,1,1
1830, forest, terralith:white_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1831, none, terralith:white_mesa, MONSTER, alexsmobs:farseer,0,1,1
1832, none, terralith:windswept_spires, MONSTER, alexsmobs:farseer,0,1,1
1833, forest, terralith:wintry_forest, MONSTER, alexsmobs:farseer,0,1,1
1834, forest, terralith:wintry_lowlands, MONSTER, alexsmobs:farseer,0,1,1
1835, taiga, terralith:yellowstone, MONSTER, alexsmobs:farseer,0,1,1
1836, none, terralith:yosemite_cliffs, MONSTER, alexsmobs:farseer,0,1,1
1837, forest, terralith:yosemite_lowlands, MONSTER, alexsmobs:farseer,0,1,1
1838, none, minecraft:lush_caves, AMBIENT, alexsmobs:flutter,13,2,4
1839, none, biomesoplenty:auroral_garden, AMBIENT, alexsmobs:fly,10,1,4
1840, swamp, biomesoplenty:bayou, AMBIENT, alexsmobs:fly,10,1,4
1841, swamp, biomesoplenty:bog, AMBIENT, alexsmobs:fly,10,1,4
1842, plains, biomesoplenty:clover_patch, AMBIENT, alexsmobs:fly,10,1,4
1843, icy, biomesoplenty:cold_desert, AMBIENT, alexsmobs:fly,10,1,4
1844, taiga, biomesoplenty:coniferous_forest, AMBIENT, alexsmobs:fly,10,1,4
1845, extreme_hills, biomesoplenty:crag, AMBIENT, alexsmobs:fly,10,1,4
1846, taiga, biomesoplenty:dead_forest, AMBIENT, alexsmobs:fly,10,1,4
1847, desert, biomesoplenty:dryland, AMBIENT, alexsmobs:fly,10,1,4
1848, beach, biomesoplenty:dune_beach, AMBIENT, alexsmobs:fly,10,1,4
1849, taiga, biomesoplenty:field, AMBIENT, alexsmobs:fly,10,1,4
1850, taiga, biomesoplenty:fir_clearing, AMBIENT, alexsmobs:fly,10,1,4
1851, jungle, biomesoplenty:floodplain, AMBIENT, alexsmobs:fly,10,1,4
1852, none, biomesoplenty:forested_field, AMBIENT, alexsmobs:fly,10,1,4
1853, jungle, biomesoplenty:fungal_jungle, AMBIENT, alexsmobs:fly,10,1,4
1854, none, biomesoplenty:glowing_grotto, AMBIENT, alexsmobs:fly,10,1,4
1855, none, biomesoplenty:grassland, AMBIENT, alexsmobs:fly,10,1,4
1856, none, biomesoplenty:highland, AMBIENT, alexsmobs:fly,10,1,4
1857, extreme_hills, biomesoplenty:jade_cliffs, AMBIENT, alexsmobs:fly,10,1,4
1858, none, biomesoplenty:lavender_field, AMBIENT, alexsmobs:fly,10,1,4
1859, none, biomesoplenty:lavender_forest, AMBIENT, alexsmobs:fly,10,1,4
1860, desert, biomesoplenty:lush_desert, AMBIENT, alexsmobs:fly,10,1,4
1861, savanna, biomesoplenty:lush_savanna, AMBIENT, alexsmobs:fly,10,1,4
1862, taiga, biomesoplenty:maple_woods, AMBIENT, alexsmobs:fly,10,1,4
1863, swamp, biomesoplenty:marsh, AMBIENT, alexsmobs:fly,10,1,4
1864, forest, biomesoplenty:mediterranean_forest, AMBIENT, alexsmobs:fly,10,1,4
1865, none, biomesoplenty:moor, AMBIENT, alexsmobs:fly,10,1,4
1866, none, biomesoplenty:muskeg, AMBIENT, alexsmobs:fly,10,1,4
1867, forest, biomesoplenty:mystic_grove, AMBIENT, alexsmobs:fly,10,1,4
1868, taiga, biomesoplenty:old_growth_dead_forest, AMBIENT, alexsmobs:fly,10,1,4
1869, none, biomesoplenty:old_growth_woodland, AMBIENT, alexsmobs:fly,10,1,4
1870, taiga, biomesoplenty:ominous_woods, AMBIENT, alexsmobs:fly,10,1,4
1871, forest, biomesoplenty:orchard, AMBIENT, alexsmobs:fly,10,1,4
1872, none, biomesoplenty:origin_valley, AMBIENT, alexsmobs:fly,10,1,4
1873, none, biomesoplenty:pasture, AMBIENT, alexsmobs:fly,10,1,4
1874, plains, biomesoplenty:prairie, AMBIENT, alexsmobs:fly,10,1,4
1875, forest, biomesoplenty:pumpkin_patch, AMBIENT, alexsmobs:fly,10,1,4
1876, jungle, biomesoplenty:rainforest, AMBIENT, alexsmobs:fly,10,1,4
1877, forest, biomesoplenty:redwood_forest, AMBIENT, alexsmobs:fly,10,1,4
1878, jungle, biomesoplenty:rocky_rainforest, AMBIENT, alexsmobs:fly,10,1,4
1879, none, biomesoplenty:rocky_shrubland, AMBIENT, alexsmobs:fly,10,1,4
1880, savanna, biomesoplenty:scrubland, AMBIENT, alexsmobs:fly,10,1,4
1881, forest, biomesoplenty:seasonal_forest, AMBIENT, alexsmobs:fly,10,1,4
1882, forest, biomesoplenty:seasonal_orchard, AMBIENT, alexsmobs:fly,10,1,4
1883, plains, biomesoplenty:shrubland, AMBIENT, alexsmobs:fly,10,1,4
1884, none, biomesoplenty:snowblossom_grove, AMBIENT, alexsmobs:fly,10,1,4
1885, none, biomesoplenty:snowy_coniferous_forest, AMBIENT, alexsmobs:fly,10,1,4
1886, none, biomesoplenty:snowy_fir_clearing, AMBIENT, alexsmobs:fly,10,1,4
1887, none, biomesoplenty:snowy_maple_woods, AMBIENT, alexsmobs:fly,10,1,4
1888, none, biomesoplenty:spider_nest, AMBIENT, alexsmobs:fly,10,1,4
1889, none, biomesoplenty:tropics, AMBIENT, alexsmobs:fly,10,1,4
1890, taiga, biomesoplenty:tundra, AMBIENT, alexsmobs:fly,10,1,4
1891, none, biomesoplenty:volcanic_plains, AMBIENT, alexsmobs:fly,10,1,4
1892, none, biomesoplenty:volcano, AMBIENT, alexsmobs:fly,10,1,4
1893, none, biomesoplenty:wasteland, AMBIENT, alexsmobs:fly,10,1,4
1894, none, biomesoplenty:wasteland_steppe, AMBIENT, alexsmobs:fly,10,1,4
1895, swamp, biomesoplenty:wetland, AMBIENT, alexsmobs:fly,10,1,4
1896, forest, biomesoplenty:woodland, AMBIENT, alexsmobs:fly,10,1,4
1897, none, biomeswevegone:allium_shrubland, AMBIENT, alexsmobs:fly,20,1,4
1898, none, biomeswevegone:amaranth_grassland, AMBIENT, alexsmobs:fly,10,1,4
1899, savanna, biomeswevegone:araucaria_savanna, AMBIENT, alexsmobs:fly,10,1,4
1900, forest, biomeswevegone:aspen_boreal, AMBIENT, alexsmobs:fly,10,1,4
1901, none, biomeswevegone:atacama_outback, AMBIENT, alexsmobs:fly,10,1,4
1902, savanna, biomeswevegone:baobab_savanna, AMBIENT, alexsmobs:fly,10,1,4
1903, beach, biomeswevegone:basalt_barrera, AMBIENT, alexsmobs:fly,10,1,4
1904, none, biomeswevegone:bayou, AMBIENT, alexsmobs:fly,10,1,4
1905, forest, biomeswevegone:black_forest, AMBIENT, alexsmobs:fly,10,1,4
1906, forest, biomeswevegone:canadian_shield, AMBIENT, alexsmobs:fly,10,1,4
1907, forest, biomeswevegone:cika_woods, AMBIENT, alexsmobs:fly,10,1,4
1908, none, biomeswevegone:coconino_meadow, AMBIENT, alexsmobs:fly,10,1,4
1909, forest, biomeswevegone:coniferous_forest, AMBIENT, alexsmobs:fly,10,1,4
1910, jungle, biomeswevegone:crag_gardens, AMBIENT, alexsmobs:fly,10,1,4
1911, none, biomeswevegone:crimson_tundra, AMBIENT, alexsmobs:fly,10,1,4
1912, none, biomeswevegone:cypress_swamplands, AMBIENT, alexsmobs:fly,10,1,4
1913, forest, biomeswevegone:dacite_ridges, AMBIENT, alexsmobs:fly,10,1,4
1914, beach, biomeswevegone:dacite_shore, AMBIENT, alexsmobs:fly,10,1,4
1915, ocean, biomeswevegone:dead_sea, AMBIENT, alexsmobs:fly,10,1,4
1916, forest, biomeswevegone:ebony_woods, AMBIENT, alexsmobs:fly,10,1,4
1917, forest, biomeswevegone:enchanted_tangle, AMBIENT, alexsmobs:fly,10,1,4
