"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"croptopia:nectarine","Nectarine",1,0.1,"false","false","minecraft:fox_food, forge:fruits, nourish:fruit, forge:nectarines, c:fruits, forge:foods, forge:crops/nectarine, forge:crops, dehydration:hydrating_foods, c:foods, forge:fruits/nectarine",""
"croptopia:nether_wart_stew","Nether Wart Stew",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:nougat","Nougat",7,1.2,"false","false","croptopia:advancements_food_big, forge:nougats, croptopia:advancements_food_crafted",""
"croptopia:nutmeg","Nutmeg",1,0.1,"false","false","nourish:fruit, cookyourfood:raw_food_light, forge:nutmegs, forge:crops/nutmeg, forge:crops",""
"croptopia:nutty_cookie","Nutty Cookie",5,1.2,"false","false","croptopia:advancements_food_crafted, forge:nutty_cookies",""
"croptopia:oat","Oats",1,0.1,"false","false","nourish:carbohydrates, forge:crops, croptopia:flourable, forge:oats, forge:crops/oats, forge:grain/oat, forge:grain/oats, forge:grain, forge:oat, forge:crops/oat",""
"croptopia:oatmeal","Oatmeal",7,1.2,"false","false","croptopia:advancements_food_crafted, nourish:carbohydrates, forge:oatmeals",""
"croptopia:olive","Olive",1,0.1,"false","false","minecraft:fox_food, forge:fruits/olive, nourish:fats, forge:crops/olive, c:fruits, forge:foods, forge:crops, c:foods, nourish:vegetables, forge:olives, forge:fruits",""
"croptopia:onion","Onion",1,0.1,"false","false","forge:crops, salt:can_be_salted, forge:vegetables, forge:crops/onion, forge:vegetables/onion, forge:onions, wildernature:can_be_truffled, nourish:vegetables",""
"croptopia:onion_rings","Onion Rings",5,1.2,"false","false","croptopia:advancements_food_big, forge:onion_rings, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:orange","Orange",1,0.1,"false","false","forge:oranges, forge:crops/orange, dehydration:hydrating_foods, forge:crops, forge:fruits, c:fruits/sweet, c:foods, forge:fruits/sweet, minecraft:fox_food, c:fruits/orange, c:fruits, forge:foods, forge:fruits/citrus, forge:fruits/orange, nourish:fruit",""
"croptopia:orange_juice","Orange Juice",5,0.6,"false","true","dehydration:hydrating_stew, forge:orange_juices, forge:juices, croptopia:advancements_drinks, origins:ignore_diet, nourish:fruit, forge:juices/orange_juice, nourish:sweets",""
"croptopia:oyster","Oyster",1,0.2,"false","false","quark:crab_tempt_items, minecraft:fishes, cold_sweat:chameleon/taming, alexsmobs:platypus_foodstuffs, origins:meat, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, forge:oysters, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"croptopia:peach","Peach",1,0.1,"false","false","minecraft:fox_food, forge:fruits, forge:crops/peach, nourish:fruit, c:fruits, forge:foods, forge:peaches, forge:crops, forge:fruits/peach, dehydration:hydrating_foods, c:foods",""
"croptopia:peach_jam","Peach Jam",3,0.5,"false","true","forge:peach_jams, forge:jams/peach_jam, create:upright_on_belt, croptopia:advancements_food_crafted, nourish:sweets, nourish:fruit, forge:jams",""
"croptopia:peanut","Peanut",1,0.1,"false","false","nourish:protein, forge:crops, forge:crops/peanut, forge:peanuts, nourish:fats, croptopia:nuts",""
"croptopia:peanut_butter","Peanut Butter",5,1.2,"false","false","forge:peanut_butter, croptopia:advancements_food_big, forge:nut_butter, nourish:vegetables, croptopia:advancements_food_crafted, nourish:protein",""
"croptopia:peanut_butter_and_jam","Peanut Butter and Jam",10,1.2,"false","false","croptopia:advancements_food_crafted, forge:peanut_butter_and_jam, nourish:fruit, nourish:fats, nourish:carbohydrates",""
"croptopia:peanut_butter_with_celery","Peanut Butter With Celery",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:pear","Pear",1,0.1,"false","false","forge:fruits, forge:crops, forge:crops/pear, c:foods, minecraft:fox_food, forge:fruits/pear, forge:pears, forge:foods, c:fruits, nourish:fruit, dehydration:hydrating_foods, cookyourfood:ok_to_eat_raw",""
"croptopia:pecan","Pecan",1,0.1,"false","false","nourish:protein, minecraft:fox_food, forge:nuts, c:fruits, forge:crops, forge:fruits, ecologics:squirrel_tempt_items, nourish:fruit, c:foods, forge:pecans, forge:foods, forge:nuts/pecan, croptopia:nuts, forge:crops/pecan, cookyourfood:ok_to_eat_raw, forge:fruits/pecan",""
"croptopia:pecan_ice_cream","Pecan Ice Cream",7,1.0,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, forge:pecan_ice_creams",""
"croptopia:pecan_pie","Pecan Pie",10,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, forge:pecan_pies",""
"croptopia:pepperoni","Pepperoni",5,1.2,"true","false","croptopia:advancements_food_crafted, origins:meat, minecraft:piglin_food, salt:can_be_salted, nourish:fats, nourish:protein, wildernature:can_be_truffled, forge:pepperoni",""
"croptopia:persimmon","Persimmon",1,0.1,"false","false","forge:fruits, forge:crops/persimmon, forge:crops, c:foods, minecraft:fox_food, forge:foods, c:fruits, nourish:fruit, dehydration:hydrating_foods, cookyourfood:ok_to_eat_raw, forge:fruits/persimmon, forge:persimmons",""
"croptopia:pineapple","Pineapple",1,0.1,"false","false","minecraft:fox_food, forge:crops, forge:foods, forge:pineapples, c:fruits, nourish:fruit, forge:fruits/pineapple, forge:crops/pineapple, forge:fruits, c:foods",""
"croptopia:pineapple_juice","Pineapple Juice",5,0.6,"false","true","dehydration:hydrating_stew, forge:juices, croptopia:advancements_drinks, forge:juices/pineapple_juice, origins:ignore_diet, nourish:fruit, nourish:sweets, forge:pineapple_juices",""
"croptopia:pineapple_pepperoni_pizza","Pineapple Pepperoni Pizza",18,1.1,"false","false","nourish:carbohydrates, nourish:protein, croptopia:advancements_food_big, wildernature:can_be_truffled, nourish:fruit, forge:pineapple_pepperoni_pizzas, salt:can_be_salted, origins:meat, croptopia:advancements_food_crafted",""
"croptopia:pizza","Pizza",10,1.2,"false","false","forge:pizzas, wildernature:can_be_truffled, nourish:carbohydrates, croptopia:advancements_food_crafted, nourish:fats, nourish:protein, salt:can_be_salted",""
"croptopia:plum","Plum",1,0.1,"false","false","minecraft:fox_food, forge:fruits, nourish:fruit, forge:crops/plum, c:fruits, forge:foods, forge:plums, forge:crops, dehydration:hydrating_foods, forge:fruits/plum, c:foods",""
"croptopia:popcorn","Popcorn",3,0.5,"false","false","croptopia:advancements_food_crafted, wildernature:can_be_truffled, forge:popcorn, salt:can_be_salted, nourish:carbohydrates",""
"croptopia:pork_and_beans","Pork and Beans",10,1.2,"false","false","origins:meat, minecraft:piglin_food, wildernature:can_be_truffled, forge:pork_and_beanss, croptopia:advancements_food_crafted, nourish:protein, salt:can_be_salted",""
"croptopia:pork_jerky","Pork Jerky",5,1.2,"true","false","origins:meat, forge:pork_jerkies, minecraft:piglin_food, wildernature:can_be_truffled, croptopia:advancements_food_crafted, nourish:protein, salt:can_be_salted",""
"croptopia:potato_chips","Potato Chips",5,1.2,"false","false","croptopia:advancements_food_crafted, nourish:vegetables, nourish:carbohydrates, forge:potato_chips",""
"croptopia:potato_soup","Potato Soup",10,1.2,"false","false","croptopia:advancements_food_big, salt:can_be_salted, wildernature:can_be_truffled, nourish:vegetables, nourish:carbohydrates, croptopia:advancements_food_crafted",""
"croptopia:protein_bar","Protein Bar",10,1.2,"false","false","croptopia:advancements_food_big, forge:protein_bars, croptopia:advancements_food_crafted",""
"croptopia:pumpkin_bars","Pumpkin Bar",6,1.2,"false","false","forge:pumpkin_bars, croptopia:advancements_food_crafted, croptopia:advancements_food_big",""
"croptopia:pumpkin_soup","Pumpkin Soup",10,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, forge:pumpkin_soups",""
"croptopia:pumpkin_spice_latte","Pumpkin Spice Latte",14,1.4,"false","true","dehydration:hydrating_drinks, forge:pumpkin_spice_lattes, croptopia:advancements_drinks, origins:ignore_diet, nourish:sweets",""
"croptopia:quesadilla","Quesadilla",10,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, salt:can_be_salted, origins:ignore_diet, nourish:fruit, nourish:protein, wildernature:can_be_truffled, nourish:carbohydrates",""
"croptopia:quiche","Quiche",12,1.3,"false","false","salt:can_be_salted, wildernature:can_be_truffled, forge:quiche",""
"croptopia:radish","Radish",1,0.1,"false","false","forge:vegetables/radish, forge:crops, forge:crops/radish, nourish:vegetables, forge:radishes, forge:vegetables",""
"croptopia:raisin_oatmeal_cookie","Raisin Oatmeal Cookie",5,1.2,"false","false","croptopia:advancements_food_crafted, forge:raisin_oatmeal_cookies",""
"croptopia:raisins","Raisins",3,0.5,"false","false","forge:raisins, croptopia:advancements_food_crafted, nourish:fruit",""
"croptopia:raspberry","Raspberry",1,0.1,"false","false","minecraft:fox_food, forge:fruits, nourish:fruit, c:fruits, forge:foods, forge:raspberries, forge:crops, forge:crops/raspberry, dehydration:hydrating_foods, forge:fruits/raspberry, c:foods",""
"croptopia:raspberry_jam","Raspberry Jam",3,0.5,"false","true","forge:jams, create:upright_on_belt, forge:jams/raspberry_jam, forge:raspberry_jams, croptopia:advancements_food_crafted, nourish:sweets, nourish:fruit",""
"croptopia:ratatouille","Ratatouille",18,1.1,"false","false","croptopia:advancements_food_crafted, wildernature:can_be_truffled, croptopia:advancements_food_big, nourish:vegetables, salt:can_be_salted",""
"croptopia:refried_beans","Refried Beans",7,1.2,"false","false","croptopia:advancements_food_big, salt:can_be_salted, wildernature:can_be_truffled, nourish:vegetables, nourish:carbohydrates, croptopia:advancements_food_crafted",""
"croptopia:rhubarb","Rhubarb",1,0.1,"false","false","forge:crops, forge:rhubarb, nourish:vegetables, forge:crops/rhubarb, forge:vegetables/rhubarb, forge:vegetables",""
"croptopia:rhubarb_crisp","Rhubarb Crisp",10,1.2,"false","false","croptopia:advancements_food_crafted, nourish:sweets, nourish:vegetables",""
"croptopia:rhubarb_pie","Rhubarb Pie",10,1.2,"false","false","forge:rhubarb_pies",""
"croptopia:rice","Rice",1,0.2,"false","false","forge:crops/rice, forge:crops, nourish:carbohydrates, forge:rice, forge:grain, alexsmobs:shrimp_rice_fryables, forge:grain/rice",""
"croptopia:roasted_asparagus","Roasted Asparagus",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:roasted_nuts","Roasted Nuts",5,1.2,"false","false","croptopia:advancements_food_crafted, salt:can_be_salted, wildernature:can_be_truffled, forge:roasted_nuts",""
"croptopia:roasted_pumpkin_seeds","Roasted Pumpkin Seeds",4,0.6,"false","false","forge:roasted_pumpkin_seeds, croptopia:advancements_food_crafted",""
"croptopia:roasted_radishes","Roasted Radishes",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:roasted_squash","Roasted Squash",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:roasted_sunflower_seeds","Roasted Sunflower Seeds",4,0.6,"false","false","croptopia:advancements_food_crafted, forge:roasted_sunflower_seeds",""
"croptopia:roasted_turnips","Roasted Turnips",7,1.2,"false","false","croptopia:advancements_food_big, croptopia:advancements_food_crafted, nourish:vegetables",""
"croptopia:roe","Roe",1,0.2,"false","false","quark:crab_tempt_items, minecraft:fishes, cold_sweat:chameleon/taming, alexsmobs:platypus_foodstuffs, origins:meat, alexsmobs:bald_eagle_foodstuffs, forge:roe, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs",""
"croptopia:rum","Rum",7,1.2,"false","true","dehydration:hydrating_drinks, origins:ignore_diet, croptopia:advancements_drinks, forge:rums",""
"croptopia:rum_raisin_ice_cream","Rum Raisin Ice Cream",14,1.4,"false","false","croptopia:advancements_food_crafted, nourish:fruit, croptopia:advancements_food_big, forge:rum_raisin_ice_creams, nourish:sweets",""
"croptopia:rutabaga","Rutabaga",1,0.1,"false","false","forge:crops/rutabaga, forge:crops, nourish:vegetables, forge:vegetables, forge:rutabagas, forge:vegetables/rutabaga",""
"croptopia:saguaro","Saguaro",1,0.1,"false","false","minecraft:fox_food, forge:crops, forge:fruits/saguaro, forge:foods, c:fruits, nourish:fruit, forge:fruits, forge:crops/saguaro, forge:saguaros, c:foods",""
"croptopia:saguaro_juice","Saguaro Juice",5,0.6,"false","true","forge:juices/saguaro_juice, dehydration:hydrating_stew, forge:juices, croptopia:advancements_drinks, forge:saguaro_juices, origins:ignore_diet, nourish:fruit, nourish:sweets",""
"croptopia:salsa","Salsa",5,1.2,"false","false","dehydration:hydrating_foods, croptopia:advancements_food_big, croptopia:sauces, forge:salsas, nourish:vegetables, croptopia:advancements_food_crafted",""
"croptopia:saucy_chips","Saucy Chips",7,1.2,"false","false","forge:saucy_chips, croptopia:advancements_food_crafted, nourish:carbohydrates",""
"croptopia:sausage","Sausage",3,0.6,"false","false","origins:meat, forge:sausages",""
"croptopia:scones","Scones",10,1.2,"false","false","nourish:carbohydrates, nourish:fruit, forge:scones, croptopia:advancements_food_crafted, nourish:fats, nourish:sweets, croptopia:advancements_food_big",""
"croptopia:scrambled_eggs","Scrambled Eggs",7,1.2,"false","false","origins:meat, wildernature:can_be_truffled, forge:scrambled_eggs, croptopia:advancements_food_crafted, nourish:fats, nourish:protein, salt:can_be_salted",""
"croptopia:sea_lettuce","Sea Lettuce",1,0.2,"false","false","forge:sea_lettuce",""
"croptopia:shepherds_pie","Shepherd's Pie",18,1.1,"false","false","origins:meat, forge:shepherds_pie, nourish:carbohydrates, croptopia:advancements_food_crafted, nourish:protein, croptopia:advancements_food_big, nourish:vegetables",""
"croptopia:shrimp","Shrimp",1,0.2,"false","false","minecraft:fishes, quark:crab_tempt_items, forge:shrimp, alexsmobs:bald_eagle_foodstuffs, alexsmobs:caiman_foodstuffs, cookyourfood:raw_food_normal, cold_sweat:chameleon/taming, alexsmobs:seal_offerings, alexsmobs:shoebill_foodstuffs, origins:meat, alexsmobs:platypus_foodstuffs",""
"croptopia:snicker_doodle","Snicker Doodle",7,1.2,"false","false","croptopia:advancements_food_crafted, forge:snicker_doodles, nourish:sweets, nourish:fats, nourish:carbohydrates",""
"croptopia:soy_milk","Soy Milk",5,1.2,"false","true","dehydration:hydrating_foods, dehydration:hydrating_drinks, bakery:milk, croptopia:advancements_drinks, forge:milks, c:milk, forge:milk, forge:soy_milks, nourish:protein, nourish:fats",""
"croptopia:soybean","Soybeans",1,0.1,"false","false","forge:soybeans, forge:crops, forge:vegetables, forge:crops/soybean, nourish:fats, forge:vegetables/soybean, nourish:protein, nourish:vegetables",""
"croptopia:spaghetti_squash","Spaghetti Squash",10,1.2,"false","false","salt:can_be_salted, wildernature:can_be_truffled, nourish:vegetables, nourish:carbohydrates, forge:spaghetti_squashs, croptopia:advancements_food_crafted",""
"croptopia:spinach","Spinach",1,0.1,"false","false","forge:crops, nourish:vegetables, forge:vegetables, forge:crops/spinach, forge:spinach, forge:vegetables/spinach",""
"croptopia:squash","Squash",1,0.1,"false","false","forge:crops, forge:crops/squash, nourish:vegetables, forge:vegetables, forge:squashes, forge:vegetables/squash",""
"croptopia:starfruit","Star Fruit",1,0.1,"false","false","minecraft:fox_food, forge:fruits, forge:starfruits, nourish:fruit, c:fruits, forge:foods, forge:fruits/starfruit, forge:crops/starfruit, forge:crops, dehydration:hydrating_foods, c:foods",""
"croptopia:steamed_broccoli","Steamed Broccoli",7,1.2,"false","false","croptopia:advancements_food_crafted, wildernature:can_be_truffled, croptopia:advancements_food_big, nourish:vegetables, salt:can_be_salted",""
"croptopia:steamed_clams","Steamed Clams",11,1.4,"false","false","forge:steamed_clams, origins:meat, croptopia:advancements_food_crafted, croptopia:advancements_food_big",""
"croptopia:steamed_crab","Steamed Crab",6,1.2,"false","false","croptopia:advancements_food_crafted, wildernature:can_be_truffled, salt:can_be_salted, forge:steamed_crabs, origins:meat",""
