"Mod name","Registry name","Item ID","Display name","Durability","Tags"
"Unknown","spartanweaponry:wooden_longbow",15191,"Wooden Longbow",118,"spartanweaponry:longbows, spartanweaponry:skeleton_spawn_longbows, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_longsword",14989,"Wooden Longsword",59,"spartanweaponry:oilable_weapons, spartanweaponry:longswords, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_parrying_dagger",14971,"Wooden Parrying Dagger",59,"spartanweaponry:parrying_daggers, spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_pike",15155,"Wooden Pike",59,"spartanweaponry:oilable_weapons, spartanweaponry:pikes, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_quarterstaff",15353,"Wooden Quarterstaff",59,"spartanweaponry:oilable_weapons, spartanweaponry:quarterstaves, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_rapier",15043,"Wooden Rapier",59,"spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, spartanweaponry:rapiers, forge:weapons"
"Unknown","spartanweaponry:wooden_saber",15025,"Wooden Saber",59,"spartanweaponry:oilable_weapons, spartanweaponry:sabers, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_scythe",15371,"Wooden Scythe",59,"spartanweaponry:oilable_weapons, spartanweaponry:scythes, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_spear",15119,"Wooden Spear",59,"spartanweaponry:oilable_weapons, spartanweaponry:spears, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","spartanweaponry:wooden_throwing_knife",15227,"Wooden Throwing Knife",14,"spartanweaponry:throwing_knives, spartanweaponry:wooden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:wooden_tomahawk",15245,"Wooden Tomahawk",14,"spartanweaponry:wooden_weapons, spartanweaponry:throwing_weapons, forge:weapons, spartanweaponry:tomahawks, spartanweaponry:has_custom_crosshair"
"Unknown","spartanweaponry:wooden_warhammer",15101,"Wooden Warhammer",59,"spartanweaponry:warhammers, spartanweaponry:oilable_weapons, spartanweaponry:wooden_weapons, forge:weapons"
"Unknown","vinery:straw_hat",15537,"Straw Hat",55,""
"Unknown","vinery:winemaker_apron",15538,"Winemaker Apron",80,""
"Unknown","vinery:winemaker_boots",15540,"Winemaker Boots",65,""
"Unknown","vinery:winemaker_leggings",15539,"Winemaker Leggings",75,""
"Unknown","whatareyouvotingfor:crab_claw",2174,"Crab Claw",500,""
"Unknown","wildernature:blunderbuss",19905,"Blunderbuss",128,""
"Unknown","wildernature:fur_cloak",19908,"Fur Cloak",80,""
"Unknown","wildernature:stylin_purple_hat",19941,"Stylin' Purple Hat",55,""
"Unknown","wizard_animals_plus:ivory_knife",6637,"Ivory Knife",280,""
"Unknown","wizard_animals_plus:leather_armor_reptile_boots",6642,"Leather Armor Reptile Boots",325,""
"Unknown","wizard_animals_plus:leather_armor_reptile_chestplate",6640,"Leather Armor Reptile Body",400,""
"Unknown","wizard_animals_plus:leather_armor_reptile_helmet",6639,"Leather Armor Reptile Helmet",275,""
"Unknown","wizard_animals_plus:leather_armor_reptile_leggings",6641,"Leather Armor Reptile Leggings",375,""
"Unknown","wizard_animals_plus:leather_elefant_armor_boots",6635,"Leather Elefant Armor Boots",325,""
"Unknown","wizard_animals_plus:leather_elefant_armor_chestplate",6633,"Leather Elefant Armor Body",400,""
"Unknown","wizard_animals_plus:leather_elefant_armor_helmet",6632,"Leather Elefant Armor Helmet",275,""
"Unknown","wizard_animals_plus:leather_elefant_armor_leggings",6634,"Leather Elefant Armor Leggings",375,""
