"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Unknown","botanypotstiers:elite_cyan_terracotta_hopper_botany_pot",1882,"Elite Cyan Hopper Botany Pot","botanypotstiers:crafting/elite_cyan_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_botany_pot",1871,"Elite Gray Botany Pot","botanypotstiers:crafting/elite_gray_concrete_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_botany_pot",1871,"Elite Gray Botany Pot","botanypotstiers:crafting/elite_gray_concrete_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_hopper_botany_pot",1872,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_concrete_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_hopper_botany_pot",1872,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_concrete_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_hopper_botany_pot",1872,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_concrete_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_concrete_hopper_botany_pot",1872,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_concrete_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_botany_pot",1873,"Elite Gray Glazed Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_botany_pot",1873,"Elite Gray Glazed Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_hopper_botany_pot",1874,"Elite Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_hopper_botany_pot",1874,"Elite Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_hopper_botany_pot",1874,"Elite Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_glazed_terracotta_hopper_botany_pot",1874,"Elite Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_gray_glazed_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_botany_pot",1869,"Elite Gray Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_botany_pot",1869,"Elite Gray Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_hopper_botany_pot",1870,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_hopper_botany_pot",1870,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_hopper_botany_pot",1870,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_gray_terracotta_hopper_botany_pot",1870,"Elite Gray Hopper Botany Pot","botanypotstiers:crafting/elite_gray_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_botany_pot",1907,"Elite Green Botany Pot","botanypotstiers:crafting/elite_green_concrete_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_botany_pot",1907,"Elite Green Botany Pot","botanypotstiers:crafting/elite_green_concrete_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_hopper_botany_pot",1908,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_concrete_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_hopper_botany_pot",1908,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_concrete_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_hopper_botany_pot",1908,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_concrete_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_concrete_hopper_botany_pot",1908,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_concrete_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_botany_pot",1909,"Elite Green Glazed Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_botany_pot",1909,"Elite Green Glazed Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_hopper_botany_pot",1910,"Elite Green Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_hopper_botany_pot",1910,"Elite Green Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_hopper_botany_pot",1910,"Elite Green Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_glazed_terracotta_hopper_botany_pot",1910,"Elite Green Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_green_glazed_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_botany_pot",1905,"Elite Green Botany Pot","botanypotstiers:crafting/elite_green_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_botany_pot",1905,"Elite Green Botany Pot","botanypotstiers:crafting/elite_green_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_hopper_botany_pot",1906,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_hopper_botany_pot",1906,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_hopper_botany_pot",1906,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_green_terracotta_hopper_botany_pot",1906,"Elite Green Hopper Botany Pot","botanypotstiers:crafting/elite_green_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_botany_pot",1847,"Elite Light Blue Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_botany_pot",1847,"Elite Light Blue Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_hopper_botany_pot",1848,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_hopper_botany_pot",1848,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_hopper_botany_pot",1848,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_concrete_hopper_botany_pot",1848,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_concrete_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_botany_pot",1849,"Elite Light Blue Glazed Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_botany_pot",1849,"Elite Light Blue Glazed Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_hopper_botany_pot",1850,"Elite Light Blue Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_hopper_botany_pot",1850,"Elite Light Blue Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_hopper_botany_pot",1850,"Elite Light Blue Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_glazed_terracotta_hopper_botany_pot",1850,"Elite Light Blue Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_glazed_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_botany_pot",1845,"Elite Light Blue Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_botany_pot",1845,"Elite Light Blue Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_hopper_botany_pot",1846,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_hopper_botany_pot",1846,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_hopper_botany_pot",1846,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_blue_terracotta_hopper_botany_pot",1846,"Elite Light Blue Hopper Botany Pot","botanypotstiers:crafting/elite_light_blue_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_botany_pot",1877,"Elite Light Gray Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_botany_pot",1877,"Elite Light Gray Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_hopper_botany_pot",1878,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_hopper_botany_pot",1878,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_hopper_botany_pot",1878,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_concrete_hopper_botany_pot",1878,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_concrete_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_botany_pot",1879,"Elite Light Gray Glazed Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_botany_pot",1879,"Elite Light Gray Glazed Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_hopper_botany_pot",1880,"Elite Light Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_hopper_botany_pot",1880,"Elite Light Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_hopper_botany_pot",1880,"Elite Light Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_glazed_terracotta_hopper_botany_pot",1880,"Elite Light Gray Glazed Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_glazed_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_botany_pot",1875,"Elite Light Gray Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_botany_pot",1875,"Elite Light Gray Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_hopper_botany_pot",1876,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_hopper_botany_pot",1876,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_hopper_botany_pot",1876,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_light_gray_terracotta_hopper_botany_pot",1876,"Elite Light Gray Hopper Botany Pot","botanypotstiers:crafting/elite_light_gray_terracotta_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_botany_pot",1859,"Elite Lime Botany Pot","botanypotstiers:crafting/elite_lime_concrete_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_botany_pot",1859,"Elite Lime Botany Pot","botanypotstiers:crafting/elite_lime_concrete_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_hopper_botany_pot",1860,"Elite Lime Hopper Botany Pot","botanypotstiers:crafting/elite_lime_concrete_compact_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_hopper_botany_pot",1860,"Elite Lime Hopper Botany Pot","botanypotstiers:crafting/elite_lime_concrete_compact_hopper_botany_pot_2","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_hopper_botany_pot",1860,"Elite Lime Hopper Botany Pot","botanypotstiers:crafting/elite_lime_concrete_compact_hopper_botany_pot_3","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_concrete_hopper_botany_pot",1860,"Elite Lime Hopper Botany Pot","botanypotstiers:crafting/elite_lime_concrete_hopper_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_glazed_terracotta_botany_pot",1861,"Elite Lime Glazed Botany Pot","botanypotstiers:crafting/elite_lime_glazed_terracotta_botany_pot","botanypots:all_botany_pots"
"Unknown","botanypotstiers:elite_lime_glazed_terracotta_botany_pot",1861,"Elite Lime Glazed Botany Pot","botanypotstiers:crafting/elite_lime_glazed_terracotta_botany_pot_2","botanypots:all_botany_pots"
